,months,kandla,mumbai,chennai,kochi,vishakhapatnam,paradip
262,15-11-2000 22:30,7.553613,8.011095,6.5063667,9.342184,8.6420765,10.828255
263,16-12-2000 10:30,6.8759933,6.742781,6.0421553,8.065456,6.755942,8.714861
264,16-01-2001 10:30,5.850989,6.1065397,6.300558,8.023172,7.748394,8.867567
265,14-02-2001 22:30,5.9711447,6.1239085,7.469793,7.711788,8.493227,8.592836
266,16-03-2001 10:30,6.669858,7.0621657,6.9199767,7.5999084,8.572661,8.839876
267,15-04-2001 22:30,7.5455027,7.798968,7.07348,8.737129,8.179408,8.017118
268,16-05-2001 10:30,7.3650146,7.9884515,6.4386377,8.497893,7.7596617,8.582766
269,15-06-2001 22:30,8.981204,8.886684,6.3452783,8.398213,7.554156,8.212678
270,16-07-2001 10:30,9.4947605,9.072994,6.4214845,9.024713,7.8929305,8.745203
271,16-08-2001 10:30,8.512812,8.271528,7.109941,8.784691,7.953517,8.98345
272,15-09-2001 22:30,7.56054,7.8609796,7.2903547,8.203679,8.295857,8.790746
273,16-10-2001 10:30,7.4540443,7.673833,7.4960685,8.135523,8.249164,8.7612295
274,15-11-2001 22:30,7.5670347,7.439808,6.583776,8.687273,6.9718337,8.708639
275,16-12-2001 10:30,6.6720934,6.444494,6.04417,8.012107,6.6057067,7.8536987
276,16-01-2002 10:30,5.8709497,5.966797,6.397294,7.4223213,7.277395,8.367601
277,14-02-2002 22:30,6.5344224,6.4534464,6.3270416,8.043352,7.9311523,8.808975
278,16-03-2002 10:30,6.5230956,6.557635,6.8312426,8.466703,8.35567,8.488358
279,15-04-2002 22:30,6.74485,6.9743247,6.9765906,9.063962,7.8805313,7.644459
280,16-05-2002 10:30,7.320803,7.8810196,6.777575,8.690607,8.269491,8.675285
281,15-06-2002 22:30,8.960945,8.857311,6.662223,8.640366,7.3641534,7.786641
282,16-07-2002 10:30,8.437078,8.3737135,7.0780396,8.619818,8.192454,8.7769985
283,16-08-2002 10:30,8.619408,8.484879,6.954136,8.700616,7.7298484,8.822752
284,15-09-2002 22:30,7.695585,8.069441,7.015271,8.585498,8.160335,8.710545
285,16-10-2002 10:30,7.6763525,8.300243,7.0512705,8.499866,8.577876,9.583173
286,15-11-2002 22:30,7.0672555,7.5474825,6.5962753,8.464386,7.04895,8.733718
287,16-12-2002 10:30,7.411804,7.3004026,6.136972,8.574709,7.7061515,9.354295
288,16-01-2003 10:30,6.108896,6.4208,5.711621,7.4663415,6.7783575,7.737901
289,14-02-2003 22:30,6.287982,6.0068903,6.273869,7.7291007,7.920123,8.701408
290,16-03-2003 10:30,6.4196634,6.283243,6.93833,8.097475,7.7244062,7.579734
291,15-04-2003 22:30,6.9559135,7.1710563,6.7001038,9.119299,8.315882,8.320054
292,16-05-2003 10:30,6.8093414,7.5818124,6.923346,8.189272,8.063707,8.625032
293,15-06-2003 22:30,8.649435,8.747706,6.391548,8.866457,7.3490996,7.9058785
294,16-07-2003 10:30,9.699151,9.263041,7.1770988,9.431417,7.3414445,7.935492
295,16-08-2003 10:30,8.292053,8.072298,6.7952704,8.259863,7.6582804,8.428495
296,15-09-2003 22:30,7.6717253,7.584554,7.5909677,8.562685,8.749727,9.353914
297,16-10-2003 10:30,6.690135,7.0512557,7.060005,7.745585,7.6645255,7.9832726
298,15-11-2003 22:30,6.7948647,7.051561,6.016478,8.579832,7.1373773,9.24232
